# Force        
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	(total_x total_y total_z)	(pressureFluid_x pressureFluid_y pressureFluid_z)	(pressureParticle_x pressureParticle_y pressureParticle_z)	(viscous_x viscous_y viscous_z)
1.41891        	(-2.1781171e-05 1.0182645e-02 1.2954763e-19)	(-2.1781171e-05 1.0182645e-02 1.2954763e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41992        	(-2.0644983e-05 1.0195237e-02 -2.4861265e-19)	(-2.0644983e-05 1.0195237e-02 -2.4861265e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42092        	(-2.1741882e-05 1.0184954e-02 -1.3724429e-19)	(-2.1741882e-05 1.0184954e-02 -1.3724429e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42193        	(-2.1721538e-05 1.0196972e-02 -4.4956870e-19)	(-2.1721538e-05 1.0196972e-02 -4.4956870e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42293        	(-2.1237777e-05 1.0176372e-02 -3.3258494e-19)	(-2.1237777e-05 1.0176372e-02 -3.3258494e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42393        	(-2.0427738e-05 1.0201504e-02 -2.0089213e-19)	(-2.0427738e-05 1.0201504e-02 -2.0089213e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42493        	(-2.1890256e-05 1.0184379e-02 1.8053495e-19)	(-2.1890256e-05 1.0184379e-02 1.8053495e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42593        	(-2.2312489e-05 1.0200116e-02 -5.2284168e-20)	(-2.2312489e-05 1.0200116e-02 -5.2284168e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42693        	(-2.2652882e-05 1.0194127e-02 -3.1510569e-20)	(-2.2652882e-05 1.0194127e-02 -3.1510569e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42794        	(-2.2416706e-05 1.0190249e-02 -6.8693014e-20)	(-2.2416706e-05 1.0190249e-02 -6.8693014e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42895        	(-2.2077192e-05 1.0188627e-02 2.1568360e-19)	(-2.2077192e-05 1.0188627e-02 2.1568360e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42995        	(-2.1671547e-05 1.0188359e-02 -2.7370675e-19)	(-2.1671547e-05 1.0188359e-02 -2.7370675e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43097        	(-2.1198997e-05 1.0197844e-02 3.1905540e-20)	(-2.1198997e-05 1.0197844e-02 3.1905540e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43198        	(-2.3053807e-05 1.0185449e-02 -7.5495129e-20)	(-2.3053807e-05 1.0185449e-02 -7.5495129e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43299        	(-2.4040948e-05 1.0198709e-02 -1.4518467e-19)	(-2.4040948e-05 1.0198709e-02 -1.4518467e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43401        	(-2.5009913e-05 1.0198578e-02 -1.2123666e-19)	(-2.5009913e-05 1.0198578e-02 -1.2123666e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43503        	(-2.5609540e-05 1.0191840e-02 6.6394259e-21)	(-2.5609540e-05 1.0191840e-02 6.6394259e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43605        	(-2.6268993e-05 1.0197378e-02 1.4967899e-19)	(-2.6268993e-05 1.0197378e-02 1.4967899e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43706        	(-2.6746545e-05 1.0194604e-02 6.5446592e-20)	(-2.6746545e-05 1.0194604e-02 6.5446592e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43808        	(-2.2374250e-05 1.0197473e-02 7.4611997e-20)	(-2.2374250e-05 1.0197473e-02 7.4611997e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4391         	(-2.2727432e-05 1.0200132e-02 1.1878275e-19)	(-2.2727432e-05 1.0200132e-02 1.1878275e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44012        	(-2.2307466e-05 1.0204759e-02 -8.2111746e-20)	(-2.2307466e-05 1.0204759e-02 -8.2111746e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44114        	(-2.1668811e-05 1.0204132e-02 1.1095352e-19)	(-2.1668811e-05 1.0204132e-02 1.1095352e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44216        	(-2.1193500e-05 1.0207401e-02 5.2119875e-20)	(-2.1193500e-05 1.0207401e-02 5.2119875e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44317        	(-2.2655706e-05 1.0208275e-02 3.1321672e-19)	(-2.2655706e-05 1.0208275e-02 3.1321672e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44419        	(-2.2313758e-05 1.0211364e-02 1.6111041e-19)	(-2.2313758e-05 1.0211364e-02 1.6111041e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44521        	(-2.1498477e-05 1.0210322e-02 1.2041527e-19)	(-2.1498477e-05 1.0210322e-02 1.2041527e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44623        	(-2.2586495e-05 1.0213638e-02 -2.2578043e-19)	(-2.2586495e-05 1.0213638e-02 -2.2578043e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44725        	(-2.3037939e-05 1.0221588e-02 -3.3374296e-19)	(-2.3037939e-05 1.0221588e-02 -3.3374296e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44828        	(-2.2679071e-05 1.0204496e-02 1.3953770e-19)	(-2.2679071e-05 1.0204496e-02 1.3953770e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44931        	(-2.1242864e-05 1.0221470e-02 -3.0996723e-19)	(-2.1242864e-05 1.0221470e-02 -3.0996723e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45034        	(-2.2362213e-05 1.0195652e-02 1.2642347e-19)	(-2.2362213e-05 1.0195652e-02 1.2642347e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45138        	(-2.0905627e-05 1.0216874e-02 -1.2942120e-19)	(-2.0905627e-05 1.0216874e-02 -1.2942120e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45241        	(-2.0825716e-05 1.0204027e-02 8.5856291e-20)	(-2.0825716e-05 1.0204027e-02 8.5856291e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45344        	(-1.8306780e-05 1.0214194e-02 -1.5931412e-19)	(-1.8306780e-05 1.0214194e-02 -1.5931412e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45447        	(-1.9395672e-05 1.0200126e-02 2.3258608e-19)	(-1.9395672e-05 1.0200126e-02 2.3258608e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4555         	(-1.7550560e-05 1.0216455e-02 1.4992009e-19)	(-1.7550560e-05 1.0216455e-02 1.4992009e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45654        	(-1.6770263e-05 1.0200540e-02 6.0203764e-21)	(-1.6770263e-05 1.0200540e-02 6.0203764e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45757        	(-1.5740248e-05 1.0214903e-02 5.8780639e-20)	(-1.5740248e-05 1.0214903e-02 5.8780639e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4586         	(-1.7555844e-05 1.0206145e-02 6.6445868e-20)	(-1.7555844e-05 1.0206145e-02 6.6445868e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45963        	(-1.5427882e-05 1.0214244e-02 -5.7685131e-19)	(-1.5427882e-05 1.0214244e-02 -5.7685131e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46066        	(-1.5230775e-05 1.0209704e-02 -3.8876272e-19)	(-1.5230775e-05 1.0209704e-02 -3.8876272e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4617         	(-1.6370459e-05 1.0215874e-02 -6.5656114e-20)	(-1.6370459e-05 1.0215874e-02 -6.5656114e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46274        	(-1.4953252e-05 1.0219169e-02 -2.5139280e-20)	(-1.4953252e-05 1.0219169e-02 -2.5139280e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46378        	(-1.6302377e-05 1.0208655e-02 1.4365800e-19)	(-1.6302377e-05 1.0208655e-02 1.4365800e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46482        	(-1.5825858e-05 1.0213200e-02 -2.5375582e-20)	(-1.5825858e-05 1.0213200e-02 -2.5375582e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46586        	(-1.1900558e-05 1.0213104e-02 4.4447303e-19)	(-1.1900558e-05 1.0213104e-02 4.4447303e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46691        	(-1.2517157e-05 1.0199884e-02 -1.4421381e-19)	(-1.2517157e-05 1.0199884e-02 -1.4421381e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46796        	(-1.3695547e-05 1.0208916e-02 6.0225742e-20)	(-1.3695547e-05 1.0208916e-02 6.0225742e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46901        	(-1.3364933e-05 1.0202855e-02 1.9420083e-19)	(-1.3364933e-05 1.0202855e-02 1.9420083e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47006        	(-1.0342252e-05 1.0208860e-02 3.1693817e-19)	(-1.0342252e-05 1.0208860e-02 3.1693817e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4711         	(-1.0745042e-05 1.0208351e-02 -9.9901296e-20)	(-1.0745042e-05 1.0208351e-02 -9.9901296e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47215        	(-9.7447518e-06 1.0213196e-02 -1.8261913e-19)	(-9.7447518e-06 1.0213196e-02 -1.8261913e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4732         	(-1.0312415e-05 1.0211821e-02 -4.4074857e-20)	(-1.0312415e-05 1.0211821e-02 -4.4074857e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47425        	(-1.0348833e-05 1.0211973e-02 -2.2776544e-19)	(-1.0348833e-05 1.0211973e-02 -2.2776544e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4753         	(-1.0531526e-05 1.0207774e-02 -2.8091205e-19)	(-1.0531526e-05 1.0207774e-02 -2.8091205e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47634        	(-9.4412745e-06 1.0213479e-02 1.3498229e-19)	(-9.4412745e-06 1.0213479e-02 1.3498229e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47739        	(-1.0334631e-05 1.0209698e-02 -5.3098149e-20)	(-1.0334631e-05 1.0209698e-02 -5.3098149e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47844        	(-9.6611619e-06 1.0211122e-02 7.2052332e-20)	(-9.6611619e-06 1.0211122e-02 7.2052332e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4795         	(-8.3924079e-06 1.0215207e-02 2.2335596e-19)	(-8.3924079e-06 1.0215207e-02 2.2335596e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48055        	(-1.1953262e-05 1.0198523e-02 -1.7665652e-19)	(-1.1953262e-05 1.0198523e-02 -1.7665652e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48161        	(-1.0066925e-05 1.0212294e-02 -6.3527324e-20)	(-1.0066925e-05 1.0212294e-02 -6.3527324e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48268        	(-1.1363185e-05 1.0210118e-02 9.7620957e-20)	(-1.1363185e-05 1.0210118e-02 9.7620957e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48374        	(-1.2814341e-05 1.0200399e-02 2.4486752e-19)	(-1.2814341e-05 1.0200399e-02 2.4486752e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48481        	(-9.0552996e-06 1.0207013e-02 -3.8101885e-19)	(-9.0552996e-06 1.0207013e-02 -3.8101885e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48587        	(-1.0622842e-05 1.0194945e-02 -5.9867241e-20)	(-1.0622842e-05 1.0194945e-02 -5.9867241e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48692        	(-9.9767322e-06 1.0216031e-02 4.5424746e-20)	(-9.9767322e-06 1.0216031e-02 4.5424746e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48798        	(-1.2632328e-05 1.0200059e-02 7.7595864e-20)	(-1.2632328e-05 1.0200059e-02 7.7595864e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48904        	(-1.3819954e-05 1.0216113e-02 -8.9884344e-20)	(-1.3819954e-05 1.0216113e-02 -8.9884344e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49009        	(-1.4995143e-05 1.0205256e-02 1.9518567e-19)	(-1.4995143e-05 1.0205256e-02 1.9518567e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49115        	(-1.2110306e-05 1.0216686e-02 -9.1494433e-20)	(-1.2110306e-05 1.0216686e-02 -9.1494433e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49221        	(-1.0081260e-05 1.0206098e-02 -5.5804485e-20)	(-1.0081260e-05 1.0206098e-02 -5.5804485e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49327        	(-9.1841145e-06 1.0224829e-02 8.6637680e-20)	(-9.1841145e-06 1.0224829e-02 8.6637680e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49434        	(-1.4578547e-05 1.0203719e-02 -4.4949654e-20)	(-1.4578547e-05 1.0203719e-02 -4.4949654e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49541        	(-1.2438280e-05 1.0227452e-02 -2.5714318e-20)	(-1.2438280e-05 1.0227452e-02 -2.5714318e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49648        	(-1.0932284e-05 1.0221997e-02 1.1182348e-19)	(-1.0932284e-05 1.0221997e-02 1.1182348e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49756        	(-6.7902393e-06 1.0255126e-02 -6.8088526e-20)	(-6.7902393e-06 1.0255126e-02 -6.8088526e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49862        	(-1.0698147e-05 1.0226853e-02 1.2481146e-19)	(-1.0698147e-05 1.0226853e-02 1.2481146e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49969        	(-4.7757250e-06 1.0279528e-02 8.1603212e-20)	(-4.7757250e-06 1.0279528e-02 8.1603212e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50076        	(-6.9005771e-06 1.0245569e-02 2.9241377e-21)	(-6.9005771e-06 1.0245569e-02 2.9241377e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50182        	(-2.9224927e-06 1.0276907e-02 -9.7485297e-20)	(-2.9224927e-06 1.0276907e-02 -9.7485297e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50289        	(-6.4466186e-06 1.0241208e-02 -2.5821540e-19)	(-6.4466186e-06 1.0241208e-02 -2.5821540e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50395        	(-4.9248520e-06 1.0246877e-02 -1.5880373e-19)	(-4.9248520e-06 1.0246877e-02 -1.5880373e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.505          	(-4.4675478e-06 1.0227249e-02 -1.0738760e-19)	(-4.4675478e-06 1.0227249e-02 -1.0738760e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50607        	(-3.3557400e-06 1.0222294e-02 -2.5046828e-19)	(-3.3557400e-06 1.0222294e-02 -2.5046828e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50714        	(-8.4702797e-06 1.0177167e-02 -5.7701122e-20)	(-8.4702797e-06 1.0177167e-02 -5.7701122e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5082         	(-7.6765821e-06 1.0183299e-02 3.0840944e-20)	(-7.6765821e-06 1.0183299e-02 3.0840944e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50927        	(-1.0271771e-05 1.0152521e-02 -6.1988886e-19)	(-1.0271771e-05 1.0152521e-02 -6.1988886e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51034        	(-9.7538026e-06 1.0162216e-02 1.2208826e-19)	(-9.7538026e-06 1.0162216e-02 1.2208826e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51141        	(-1.3026358e-05 1.0148161e-02 -2.8503550e-19)	(-1.3026358e-05 1.0148161e-02 -2.8503550e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51249        	(-1.1989618e-05 1.0173999e-02 -1.6078835e-20)	(-1.1989618e-05 1.0173999e-02 -1.6078835e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51357        	(-1.6400410e-05 1.0149345e-02 -2.6560866e-20)	(-1.6400410e-05 1.0149345e-02 -2.6560866e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51463        	(-1.6344435e-05 1.0179355e-02 6.3141170e-20)	(-1.6344435e-05 1.0179355e-02 6.3141170e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5157         	(-1.4917311e-05 1.0191554e-02 -7.1311065e-20)	(-1.4917311e-05 1.0191554e-02 -7.1311065e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51677        	(-1.4828180e-05 1.0207558e-02 -1.2654194e-19)	(-1.4828180e-05 1.0207558e-02 -1.2654194e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51784        	(-1.5720156e-05 1.0214394e-02 -1.7023797e-19)	(-1.5720156e-05 1.0214394e-02 -1.7023797e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5189         	(-1.5718756e-05 1.0227400e-02 2.3190534e-20)	(-1.5718756e-05 1.0227400e-02 2.3190534e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51997        	(-1.5870979e-05 1.0232423e-02 -4.6012343e-20)	(-1.5870979e-05 1.0232423e-02 -4.6012343e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52104        	(-1.7120293e-05 1.0240465e-02 -6.1325551e-20)	(-1.7120293e-05 1.0240465e-02 -6.1325551e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5221         	(-1.7580346e-05 1.0241163e-02 -4.3080098e-19)	(-1.7580346e-05 1.0241163e-02 -4.3080098e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52317        	(-1.7556100e-05 1.0247658e-02 3.2054284e-20)	(-1.7556100e-05 1.0247658e-02 3.2054284e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52424        	(-1.6273262e-05 1.0241403e-02 -1.2495058e-19)	(-1.6273262e-05 1.0241403e-02 -1.2495058e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5253         	(-1.8059338e-05 1.0244266e-02 -7.5108653e-20)	(-1.8059338e-05 1.0244266e-02 -7.5108653e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52637        	(-1.7135469e-05 1.0237014e-02 -8.0011866e-20)	(-1.7135469e-05 1.0237014e-02 -8.0011866e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52744        	(-1.7261483e-05 1.0236607e-02 1.0713088e-19)	(-1.7261483e-05 1.0236607e-02 1.0713088e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52852        	(-1.3521908e-05 1.0238398e-02 -2.3501394e-19)	(-1.3521908e-05 1.0238398e-02 -2.3501394e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5296         	(-1.0617238e-05 1.0215355e-02 2.4481090e-20)	(-1.0617238e-05 1.0215355e-02 2.4481090e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53069        	(-8.8364609e-06 1.0230522e-02 -5.1164272e-20)	(-8.8364609e-06 1.0230522e-02 -5.1164272e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53175        	(-7.0334197e-06 1.0211946e-02 1.3441930e-22)	(-7.0334197e-06 1.0211946e-02 1.3441930e-22)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53282        	(-1.4655674e-06 1.0245151e-02 -1.2822174e-19)	(-1.4655674e-06 1.0245151e-02 -1.2822174e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
