# Moment       
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	(total_x total_y total_z)	(pressureFluid_x pressureFluid_y pressureFluid_z)	(pressureParticle_x pressureParticle_y pressureParticle_z)	(viscous_x viscous_y viscous_z)
1.4159         	(3.6702512e-06 6.9458155e-09 9.9300581e-06)	(3.6702512e-06 6.9458155e-09 9.9300581e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4169         	(3.6676193e-06 6.7719399e-09 9.9211728e-06)	(3.6676193e-06 6.7719399e-09 9.9211728e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4179         	(3.6722091e-06 6.6503777e-09 9.9325996e-06)	(3.6722091e-06 6.6503777e-09 9.9325996e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41891        	(3.6657523e-06 7.8412214e-09 9.9408091e-06)	(3.6657523e-06 7.8412214e-09 9.9408091e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41992        	(3.6702852e-06 7.4321939e-09 9.9463021e-06)	(3.6702852e-06 7.4321939e-09 9.9463021e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42092        	(3.6665835e-06 7.8270775e-09 9.9458924e-06)	(3.6665835e-06 7.8270775e-09 9.9458924e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42193        	(3.6709099e-06 7.8197536e-09 9.9588487e-06)	(3.6709099e-06 7.8197536e-09 9.9588487e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42293        	(3.6634939e-06 7.6455998e-09 9.9370840e-06)	(3.6634939e-06 7.6455998e-09 9.9370840e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42393        	(3.6725414e-06 7.3539856e-09 9.9569216e-06)	(3.6725414e-06 7.3539856e-09 9.9569216e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42493        	(3.6663764e-06 7.8804920e-09 9.9524824e-06)	(3.6663764e-06 7.8804920e-09 9.9524824e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42593        	(3.6720418e-06 8.0324962e-09 9.9721347e-06)	(3.6720418e-06 8.0324962e-09 9.9721347e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42693        	(3.6698857e-06 8.1550375e-09 9.9702909e-06)	(3.6698857e-06 8.1550375e-09 9.9702909e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42794        	(3.6684896e-06 8.0700143e-09 9.9663045e-06)	(3.6684896e-06 8.0700143e-09 9.9663045e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42895        	(3.6679056e-06 7.9477892e-09 9.9637249e-06)	(3.6679056e-06 7.9477892e-09 9.9637249e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.42995        	(3.6678091e-06 7.8017570e-09 9.9619531e-06)	(3.6678091e-06 7.8017570e-09 9.9619531e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43097        	(3.6712237e-06 7.6316389e-09 9.9690767e-06)	(3.6712237e-06 7.6316389e-09 9.9690767e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43198        	(3.6667617e-06 8.2993705e-09 9.9718785e-06)	(3.6667617e-06 8.2993705e-09 9.9718785e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43299        	(3.6715354e-06 8.6547412e-09 9.9931094e-06)	(3.6715354e-06 8.6547412e-09 9.9931094e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43401        	(3.6714880e-06 9.0035687e-09 1.0001303e-05)	(3.6714880e-06 9.0035687e-09 1.0001303e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43503        	(3.6690625e-06 9.2194344e-09 1.0000453e-05)	(3.6690625e-06 9.2194344e-09 1.0000453e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43605        	(3.6710562e-06 9.4568375e-09 1.0011835e-05)	(3.6710562e-06 9.4568375e-09 1.0011835e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43706        	(3.6700574e-06 9.6287561e-09 1.0013878e-05)	(3.6700574e-06 9.6287561e-09 1.0013878e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.43808        	(3.6710904e-06 8.0547300e-09 9.9864279e-06)	(3.6710904e-06 8.0547300e-09 9.9864279e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4391         	(3.6720476e-06 8.1818754e-09 9.9927670e-06)	(3.6720476e-06 8.1818754e-09 9.9927670e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44012        	(3.6737132e-06 8.0306878e-09 9.9954163e-06)	(3.6737132e-06 8.0306878e-09 9.9954163e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44114        	(3.6734876e-06 7.8007718e-09 9.9914069e-06)	(3.6734876e-06 7.8007718e-09 9.9914069e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44216        	(3.6746644e-06 7.6296598e-09 9.9923054e-06)	(3.6746644e-06 7.6296598e-09 9.9923054e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44317        	(3.6749790e-06 8.1560541e-09 1.0004814e-05)	(3.6749790e-06 8.1560541e-09 1.0004814e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44419        	(3.6760911e-06 8.0329529e-09 1.0006455e-05)	(3.6760911e-06 8.0329529e-09 1.0006455e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44521        	(3.6757158e-06 7.7394518e-09 1.0000684e-05)	(3.6757158e-06 7.7394518e-09 1.0000684e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44623        	(3.6769096e-06 8.1311383e-09 1.0012786e-05)	(3.6769096e-06 8.1311383e-09 1.0012786e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44725        	(3.6797718e-06 8.2936581e-09 1.0024763e-05)	(3.6797718e-06 8.2936581e-09 1.0024763e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44828        	(3.6736184e-06 8.1644657e-09 1.0006733e-05)	(3.6736184e-06 8.1644657e-09 1.0006733e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.44931        	(3.6797292e-06 7.6474312e-09 1.0013802e-05)	(3.6797292e-06 7.6474312e-09 1.0013802e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45034        	(3.6704349e-06 8.0503965e-09 9.9979420e-06)	(3.6704349e-06 8.0503965e-09 9.9979420e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45138        	(3.6780747e-06 7.5260259e-09 1.0008920e-05)	(3.6780747e-06 7.5260259e-09 1.0008920e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45241        	(3.6734498e-06 7.4972579e-09 9.9969018e-06)	(3.6734498e-06 7.4972579e-09 9.9969018e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45344        	(3.6771100e-06 6.5904406e-09 9.9895349e-06)	(3.6771100e-06 6.5904406e-09 9.9895349e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45447        	(3.6720455e-06 6.9824421e-09 9.9846927e-06)	(3.6720455e-06 6.9824421e-09 9.9846927e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4555         	(3.6779239e-06 6.3182015e-09 9.9880765e-06)	(3.6779239e-06 6.3182015e-09 9.9880765e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45654        	(3.6721943e-06 6.0372947e-09 9.9679681e-06)	(3.6721943e-06 6.0372947e-09 9.9679681e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45757        	(3.6773652e-06 5.6664895e-09 9.9752748e-06)	(3.6773652e-06 5.6664895e-09 9.9752748e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4586         	(3.6742121e-06 6.3201037e-09 9.9806873e-06)	(3.6742121e-06 6.3201037e-09 9.9806873e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.45963        	(3.6771280e-06 5.5540374e-09 9.9740167e-06)	(3.6771280e-06 5.5540374e-09 9.9740167e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46066        	(3.6754936e-06 5.4830791e-09 9.9689965e-06)	(3.6754936e-06 5.4830791e-09 9.9689965e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4617         	(3.6777145e-06 5.8933651e-09 9.9839025e-06)	(3.6777145e-06 5.8933651e-09 9.9839025e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46274        	(3.6789010e-06 5.3831708e-09 9.9776497e-06)	(3.6789010e-06 5.3831708e-09 9.9776497e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46378        	(3.6751156e-06 5.8688557e-09 9.9779106e-06)	(3.6751156e-06 5.8688557e-09 9.9779106e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46482        	(3.6767521e-06 5.6973088e-09 9.9795843e-06)	(3.6767521e-06 5.6973088e-09 9.9795843e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46586        	(3.6767175e-06 4.2842007e-09 9.9519916e-06)	(3.6767175e-06 4.2842007e-09 9.9519916e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46691        	(3.6719581e-06 4.5061764e-09 9.9443219e-06)	(3.6719581e-06 4.5061764e-09 9.9443219e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46796        	(3.6752099e-06 4.9303971e-09 9.9621662e-06)	(3.6752099e-06 4.9303971e-09 9.9621662e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.46901        	(3.6730278e-06 4.8113760e-09 9.9545723e-06)	(3.6730278e-06 4.8113760e-09 9.9545723e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47006        	(3.6751896e-06 3.7232108e-09 9.9392921e-06)	(3.6751896e-06 3.7232108e-09 9.9392921e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4711         	(3.6750065e-06 3.8682152e-09 9.9422958e-06)	(3.6750065e-06 3.8682152e-09 9.9422958e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47215        	(3.6767504e-06 3.5081107e-09 9.9403837e-06)	(3.6767504e-06 3.5081107e-09 9.9403837e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4732         	(3.6762555e-06 3.7124694e-09 9.9437007e-06)	(3.6762555e-06 3.7124694e-09 9.9437007e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47425        	(3.6763104e-06 3.7255799e-09 9.9446643e-06)	(3.6763104e-06 3.7255799e-09 9.9446643e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4753         	(3.6747987e-06 3.7913495e-09 9.9424563e-06)	(3.6747987e-06 3.7913495e-09 9.9424563e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47634        	(3.6768526e-06 3.3988588e-09 9.9406719e-06)	(3.6768526e-06 3.3988588e-09 9.9406719e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47739        	(3.6754914e-06 3.7204673e-09 9.9439379e-06)	(3.6754914e-06 3.7204673e-09 9.9439379e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.47844        	(3.6760039e-06 3.4780183e-09 9.9409780e-06)	(3.6760039e-06 3.4780183e-09 9.9409780e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4795         	(3.6774744e-06 3.0212668e-09 9.9363119e-06)	(3.6774744e-06 3.0212668e-09 9.9363119e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48055        	(3.6714684e-06 4.3031743e-09 9.9461997e-06)	(3.6714684e-06 4.3031743e-09 9.9461997e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48161        	(3.6764257e-06 3.6240929e-09 9.9464416e-06)	(3.6764257e-06 3.6240929e-09 9.9464416e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48268        	(3.6756424e-06 4.0907466e-09 9.9540853e-06)	(3.6756424e-06 4.0907466e-09 9.9540853e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48374        	(3.6721437e-06 4.6131627e-09 9.9555313e-06)	(3.6721437e-06 4.6131627e-09 9.9555313e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48481        	(3.6745247e-06 3.2599079e-09 9.9353926e-06)	(3.6745247e-06 3.2599079e-09 9.9353926e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48587        	(3.6701801e-06 3.8242231e-09 9.9353691e-06)	(3.6701801e-06 3.8242231e-09 9.9353691e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48692        	(3.6777710e-06 3.5916236e-09 9.9515223e-06)	(3.6777710e-06 3.5916236e-09 9.9515223e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48798        	(3.6720213e-06 4.5476380e-09 9.9554962e-06)	(3.6720213e-06 4.5476380e-09 9.9554962e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.48904        	(3.6778008e-06 4.9751834e-09 9.9799041e-06)	(3.6778008e-06 4.9751834e-09 9.9799041e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49009        	(3.6738920e-06 5.3982516e-09 9.9781804e-06)	(3.6738920e-06 5.3982516e-09 9.9781804e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49115        	(3.6780069e-06 4.3597103e-09 9.9689002e-06)	(3.6780069e-06 4.3597103e-09 9.9689002e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49221        	(3.6741955e-06 3.6292536e-09 9.9444472e-06)	(3.6741955e-06 3.6292536e-09 9.9444472e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49327        	(3.6809384e-06 3.3062812e-09 9.9564565e-06)	(3.6809384e-06 3.3062812e-09 9.9564565e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49434        	(3.6733389e-06 5.2482770e-09 9.9749979e-06)	(3.6733389e-06 5.2482770e-09 9.9749979e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49541        	(3.6818825e-06 4.4777808e-09 9.9829126e-06)	(3.6818825e-06 4.4777808e-09 9.9829126e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49648        	(3.6799188e-06 3.9356222e-09 9.9671262e-06)	(3.6799188e-06 3.9356222e-09 9.9671262e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49756        	(3.6918454e-06 2.4444861e-09 9.9697752e-06)	(3.6918454e-06 2.4444861e-09 9.9697752e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49862        	(3.6816671e-06 3.8513329e-09 9.9706717e-06)	(3.6816671e-06 3.8513329e-09 9.9706717e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.49969        	(3.7006301e-06 1.7192610e-09 9.9794573e-06)	(3.7006301e-06 1.7192610e-09 9.9794573e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50076        	(3.6884048e-06 2.4842077e-09 9.9620530e-06)	(3.6884048e-06 2.4842077e-09 9.9620530e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50182        	(3.6996866e-06 1.0520974e-09 9.9641068e-06)	(3.6996866e-06 1.0520974e-09 9.9641068e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50289        	(3.6868348e-06 2.3207827e-09 9.9550116e-06)	(3.6868348e-06 2.3207827e-09 9.9550116e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50395        	(3.6888755e-06 1.7729467e-09 9.9497970e-06)	(3.6888755e-06 1.7729467e-09 9.9497970e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.505          	(3.6818098e-06 1.6083172e-09 9.9277193e-06)	(3.6818098e-06 1.6083172e-09 9.9277193e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50607        	(3.6800257e-06 1.2080664e-09 9.9151446e-06)	(3.6800257e-06 1.2080664e-09 9.9151446e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50714        	(3.6637802e-06 3.0493007e-09 9.9082590e-06)	(3.6637802e-06 3.0493007e-09 9.9082590e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5082         	(3.6659876e-06 2.7635695e-09 9.9086695e-06)	(3.6659876e-06 2.7635695e-09 9.9086695e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.50927        	(3.6549077e-06 3.6978376e-09 9.8976102e-06)	(3.6549077e-06 3.6978376e-09 9.8976102e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51034        	(3.6583978e-06 3.5113689e-09 9.9034237e-06)	(3.6583978e-06 3.5113689e-09 9.9034237e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51141        	(3.6533379e-06 4.6894887e-09 9.9133691e-06)	(3.6533379e-06 4.6894887e-09 9.9133691e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51249        	(3.6626397e-06 4.3162627e-09 9.9310754e-06)	(3.6626397e-06 4.3162627e-09 9.9310754e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51357        	(3.6537642e-06 5.9041476e-09 9.9388836e-06)	(3.6537642e-06 5.9041476e-09 9.9388836e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51463        	(3.6645680e-06 5.8839967e-09 9.9676214e-06)	(3.6645680e-06 5.8839967e-09 9.9676214e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5157         	(3.6689595e-06 5.3702321e-09 9.9693042e-06)	(3.6689595e-06 5.3702321e-09 9.9693042e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51677        	(3.6747207e-06 5.3381447e-09 9.9842288e-06)	(3.6747207e-06 5.3381447e-09 9.9842288e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51784        	(3.6771817e-06 5.6592561e-09 9.9972864e-06)	(3.6771817e-06 5.6592561e-09 9.9972864e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5189         	(3.6818642e-06 5.6587520e-09 1.0009914e-05)	(3.6818642e-06 5.6587520e-09 1.0009914e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.51997        	(3.6836723e-06 5.7135524e-09 1.0015900e-05)	(3.6836723e-06 5.7135524e-09 1.0015900e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52104        	(3.6865673e-06 6.1633055e-09 1.0032637e-05)	(3.6865673e-06 6.1633055e-09 1.0032637e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5221         	(3.6868185e-06 6.3289246e-09 1.0036610e-05)	(3.6868185e-06 6.3289246e-09 1.0036610e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52317        	(3.6891569e-06 6.3201961e-09 1.0042716e-05)	(3.6891569e-06 6.3201961e-09 1.0042716e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52424        	(3.6869050e-06 5.8583744e-09 1.0027472e-05)	(3.6869050e-06 5.8583744e-09 1.0027472e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5253         	(3.6879359e-06 6.5013616e-09 1.0042972e-05)	(3.6879359e-06 6.5013616e-09 1.0042972e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52637        	(3.6853249e-06 6.1687688e-09 1.0029298e-05)	(3.6853249e-06 6.1687688e-09 1.0029298e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52744        	(3.6851784e-06 6.2141338e-09 1.0029737e-05)	(3.6851784e-06 6.2141338e-09 1.0029737e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.52852        	(3.6858234e-06 4.8678869e-09 1.0004664e-05)	(3.6858234e-06 4.8678869e-09 1.0004664e-05)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.5296         	(3.6775278e-06 3.8222056e-09 9.9615103e-06)	(3.6775278e-06 3.8222056e-09 9.9615103e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53069        	(3.6829879e-06 3.1811259e-09 9.9633497e-06)	(3.6829879e-06 3.1811259e-09 9.9633497e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53175        	(3.6763007e-06 2.5320311e-09 9.9323647e-06)	(3.6763007e-06 2.5320311e-09 9.9323647e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.53282        	(3.6882544e-06 5.2760428e-10 9.9245834e-06)	(3.6882544e-06 5.2760428e-10 9.9245834e-06)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
